OBJECTID,Crop2014,Acres,County,Comments,Source,Modified_B,Date_Data_,Last_Modif,DWR_Standa,GlobalID,Shape_Leng,Shape_Area,_count,_sum,_mean,_median,_stdev,_min,_max,_range,_minority,_majority,_variety,_variance
5747,Grapes,17.499679310000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{DB1B0503-4D27-42A6-964D-3D9BE0FB25A5},1148.437446644552210,70818.689594604031299,84,239,2.84523809523809,3,0.626670104202469,2,7,5,4,3,"4",0.392715419501134
5830,Citrus,17.481962379999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{D14BEF5F-A9FE-4CFC-97E0-F6B20EAB4E7B},1067.531155714411625,70746.991723109749728,72,504,7,7,0,7,7,0,7,7,"1",0
5892,Almonds,40.966361749999997,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{D75DA162-85A6-47B7-AD4F-B44C063632F4},2066.285520452686796,165784.984136775456136,181,544,3.00552486187845,3,0.400238017155245,2,8,6,8,3,"3",0.160190470376362
5899,Grapes,25.581966430000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{A4B99741-7131-4A05-88ED-8149519ED56C},1313.932484039482006,103526.545155330517446,117,318,2.71794871794872,3,0.449998173712416,2,3,1,2,3,"2",0.20249835634451
5900,Idle,37.300526810000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,I | IDLE,{FCA43A3B-1647-434B-9AA5-C6DE4C9501C3},1617.672692959251435,150949.876462089887355,168,664,3.95238095238095,2,2.40735362461,2,8,6,3,2,"7",5.79535147392291
5936,"Flowers, Nursery and Christmas Tree Farms",4.540513300000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,T | TRUCK NURSERY AND BERRY CROPS,{A9C032BF-1780-4D3F-BBF8-9A889EBE9EB3},550.542042178745078,18374.805417307790776,20,34,1.7,2,0.458257569495584,1,2,1,1,2,"2",0.21
5945,Pistachios,77.854064210000004,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{F5822483-BF07-4607-9596-37F4D45102BC},2384.921147882467722,315064.219750638003461,358,1571,4.38826815642458,3,2.0975049864817,2,7,5,6,7,"6",4.3995271683156
5954,Grapes,17.883137640000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{002AB732-AF4B-4C91-AF82-D9645CF1AB64},1166.289724232077560,72370.490392208754201,78,167,2.14102564102564,2,0.348047998987134,2,3,1,3,2,"2",0.121137409598948
6007,Grapes,17.332775240000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{CB88F9EB-B20E-4E41-9EEC-D0D97C87D712},1280.126451463863759,70143.252804638599628,75,587,7.82666666666667,8,0.822570496809982,3,8,5,3,8,"3",0.67662222222222
6072,"Flowers, Nursery and Christmas Tree Farms",2.564280370000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,T | TRUCK NURSERY AND BERRY CROPS,{E1EC1880-0B22-492F-8EB7-216070EE21C5},510.211323023623436,10377.274500377880031,14,23,1.64285714285714,1,1.28769688409428,1,5,4,3,1,"4",1.65816326530612
6085,Idle,17.518194160000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,I | IDLE,{1512A5F1-7999-40E4-9C23-989B2179D8AE},1090.623346883388876,70893.616556156659499,83,581,7,7,0,7,7,0,7,7,"1",0
6178,Grapes,27.358614169999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{790D41A2-198A-468E-91A1-8CB26436992A},1557.030431488071372,110716.383454050577711,128,341,2.6640625,3,0.831765289065221,2,7,5,7,3,"3",0.69183349609375
6326,Tomatoes,72.763303930000006,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,T | TRUCK NURSERY AND BERRY CROPS,{0612302C-FB78-40A1-B7A4-2BDE2D080BD8},2313.314871583074819,294462.643827904947102,332,357,1.07530120481928,1,0.275054594140117,1,3,2,3,1,"3",0.075655029757585
6330,Grapes,25.073688839999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{7351AD6A-04A7-4FAC-9777-0D851C62AB30},1343.230250657918305,101469.618728786270367,114,261,2.28947368421053,2,0.453518103674055,2,3,1,3,2,"2",0.205678670360111
6462,Miscellaneous Deciduous,35.850676100000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{C63B88FA-9E6C-4F5A-856B-00135EFF6F67},1541.638734567886559,145082.538817053951789,161,351,2.18012422360248,2,0.400127289649849,1,3,2,1,2,"3",0.160101847922534
6684,Idle,132.442275999999993,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,I | IDLE,{3EFAD7ED-50BD-4707-81D7-47B257291EC8},3098.330422927905602,535974.875247047049925,601,603,1.00332778702163,1,0.057590909483783,1,2,1,2,1,"2",0.003316712855169
6787,Grapes,19.280181930000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{68D5B7E9-51BD-455C-9036-18B0E42D4EBA},1190.840728902503315,78024.128073987812968,78,156,2,2,0,2,2,0,2,2,"1",0
6793,Grapes,37.377521610000002,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{8B4E275C-6C71-4990-852B-005B9C0C5508},1555.388285175125475,151261.463370419078274,175,336,1.92,2,0.704597149339353,1,6,5,4,2,"6",0.496457142857142
6857,Alfalfa and Alfalfa Mixtures,6.641776720000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,P | PASTURE,{E53F676D-E68B-402E-9EC3-3EEA150523BD},666.521787276462305,26878.316786865230824,27,39,1.44444444444444,1,0.496903994999953,1,2,1,2,1,"2",0.246913580246914
6888,Almonds,101.259610230000007,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{2AEAC2A3-9A00-4302-B76E-87AA3607B023},2612.554153657236839,409783.104000957624521,454,1540,3.3920704845815,3,1.49316464163008,2,8,6,2,3,"3",2.2295406470143
6978,Grapes,16.321875309999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{968174C1-6891-4126-860B-8974E8E3763E},1185.331028583392481,66052.285939955836511,78,187,2.3974358974359,2,0.489367555999803,2,3,1,3,2,"2",0.23948060486522
7022,Pistachios,37.823368129999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{ECDA9CE4-E65A-432C-A8D2-616C6A7FC43A},1564.953999958501527,153065.740245905384654,171,474,2.7719298245614,3,0.507863678109829,2,5,3,4,3,"4",0.257925515543244
7109,"Flowers, Nursery and Christmas Tree Farms",2.986940380000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,T | TRUCK NURSERY AND BERRY CROPS,{4DACE156-79EF-4A2B-B012-72CBA64B7A96},641.663985839574025,12087.718869893762530,16,24,1.5,1.5,0.5,1,2,1,1,1,"2",0.25
7113,Pistachios,189.904663709999994,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{7B059A7D-AFA6-4AAC-8301-5B6728ACB22A},4227.151966406758220,768516.907991400221363,861,4523,5.25319396051103,8,2.8363829423808,2,8,6,7,8,"7",8.04506819582875
7179,Grapes,4.510673770000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{759EFC27-594A-44A1-AC64-33BD18B346B2},630.990685053602419,18254.049107817478216,18,35,1.94444444444444,2,0.229061423645426,1,2,1,1,2,"2",0.052469135802469
7241,Pistachios,38.002736149999997,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{738A6C57-7FF4-46AF-9457-E7B75936EEFC},1568.732636531147364,153791.616864041978261,169,494,2.92307692307692,3,1.35873244097352,2,8,6,8,3,"3",1.84615384615385
7306,"Flowers, Nursery and Christmas Tree Farms",11.402647650000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,T | TRUCK NURSERY AND BERRY CROPS,{FFA75F57-EEC3-47EB-973D-FD6CDAB18B5C},1034.520355137655997,46144.877856499646441,51,164,3.2156862745098,3,1.69559666738262,2,8,6,4,2,"7",2.87504805843906
7424,Grapes,1.950468990000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{68076F65-8CDA-4E9E-94BB-A37AA0FED97F},566.605206135983053,7893.267972714315874,9,18,2,2,0,2,2,0,2,2,"1",0
7453,Almonds,18.313787670000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{CD24CD09-5089-4518-B8EE-A7B8FAD80BE5},1221.383335972148870,74113.269251947087469,73,212,2.9041095890411,3,0.376151512814958,2,4,2,4,3,"3",0.141489960592982
7478,Tomatoes,12.651013300000001,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,T | TRUCK NURSERY AND BERRY CROPS,{335705C5-B6F1-4E0E-A40E-89C57B5A3E3C},1021.826989698866555,51196.834407755435677,58,282,4.86206896551724,5.5,1.37022872319348,1,6,5,1,6,"6",1.87752675386444
7630,Citrus,41.569851759999999,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{25822374-9259-4754-8EE5-1A379C56F040},1728.034772985947257,168227.221572715730872,193,1110,5.75129533678756,6,0.734290310385774,3,6,3,4,6,"4",0.539182259926437
7734,Almonds,18.194570840000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{F6E6E974-E898-45BB-8D2C-988686E659BE},1226.742625363239767,73630.815869237339939,72,211,2.93055555555555,3,0.254208405801711,2,3,1,2,3,"2",0.064621913580247
7785,Grapes,17.635120160000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{038BCACD-34C1-4A2C-96E7-5FC5B9450CB5},1145.262292830582965,71366.799271528900135,78,149,1.91025641025641,2,0.285814061661641,1,2,1,1,2,"2",0.081689677843524
7828,Grapes,24.030770019999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{B3487862-D360-4E9E-97B0-8C504061BEDF},1384.824342295862152,97249.075980885216268,102,190,1.86274509803922,2,0.344116250485966,1,2,1,1,2,"2",0.11841599384852
7839,Grapes,9.269809270000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{5A146A80-F947-4A05-B6E0-624CE9198BAC},964.066409695680250,37513.587192931037862,39,205,5.25641025641026,7,1.98349534418602,3,7,4,3,7,"2",3.93425378040763
7946,Grapes,19.122873609999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{F0AF7A26-397A-486D-B86A-EBD80387118B},1175.731718701037380,77387.523886134644272,85,169,1.98823529411765,2,0.107825310469549,1,2,1,1,2,"2",0.011626297577855
7971,Grapes,19.075001669999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{1B42A1C2-C5E7-44E4-9E35-FEF3508F1743},1194.717927725455638,77193.793001588186598,80,167,2.0875,2,0.424079886342184,2,5,3,4,2,"4",0.17984375
8095,Grapes,19.007051709999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{F0BB4DB6-4733-4079-82D7-EDEFC9916532},1169.142976557168822,76918.809264173032716,91,179,1.96703296703297,2,0.178550294607383,1,2,1,1,2,"2",0.031880207704383
8438,Almonds,72.018167410000004,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{CBC9979F-5773-4ABB-97B2-0065D0E56700},2317.198980778853638,291447.183324950281531,309,907,2.93527508090615,3,0.362950430424572,2,7,5,4,3,"4",0.131733014945382
8586,Almonds,64.043053240000006,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{BC09C60A-A088-47CD-ADE1-C36D61891565},2121.283598112402160,259173.041301944438601,285,2275,7.98245614035088,8,0.295654378006186,3,8,5,3,8,"2",0.087411511234225
8631,Grapes,19.293808729999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{D53ECE0E-9381-4F20-8A36-8586A56515C3},1182.798009925537144,78079.273757046365063,91,312,3.42857142857143,3,1.58386685769983,2,7,5,4,3,"4",2.50863422291994
8936,Citrus,5.577123510000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{25131CF0-AB09-4B63-A534-4FAC08730913},608.097029611408288,22569.818111696502456,24,66,2.75,2,1.23322071557906,2,7,5,5,2,"5",1.52083333333333
9104,Idle,59.113158140000003,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,I | IDLE,{64BB9CA6-5E30-47B8-BA41-28E8EA5DC599},1989.798441960855143,239222.463660356384935,252,350,1.38888888888889,1,1.23745913655298,1,6,5,2,1,"6",1.53130511463845
9177,Grapes,18.582812189999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{258B8C1A-E448-48C1-B03F-873622C6CC4C},1254.636930421594343,75201.972876740081119,82,163,1.98780487804878,2,0.291919736672825,1,3,2,3,2,"3",0.085217132659132
9271,Alfalfa and Alfalfa Mixtures,73.353477929999997,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,P | PASTURE,{6778AEFB-85C2-4F08-9C7C-BD3305748491},2301.973186045830062,296850.993275105371140,329,2303,7,7,0,7,7,0,7,7,"1",0
9348,Almonds,39.798843159999997,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{86CF8DAD-BDAF-4D77-89FF-0D6C1BF99723},1598.281215131259160,161060.204055880923988,181,235,1.29834254143646,1,0.46945073560769,1,3,2,3,1,"3",0.220383993162602
9429,Idle,124.430374470000004,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,I | IDLE,{3F61C2D0-FAB4-4A68-9B06-BDAF3BB729CE},4132.563696855114358,503551.860080999089405,570,591,1.03684210526316,1,0.319611375281924,0,5,5,0,1,"4",0.102151431209603
9505,Grapes,24.058372039999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{19EF9516-FFF6-4046-BE8F-08822E0B4444},1465.309963377930899,97360.777413330957643,101,177,1.75247524752475,2,0.43157415282581,1,2,1,1,2,"2",0.186256249387316
9538,Citrus,11.093618490000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{EDE1DA3C-FEB3-4B9D-A798-C3A0334C84F1},852.828243014704640,44894.281247039718437,53,402,7.58490566037736,8,1.12323592951979,3,8,5,6,8,"5",1.26165895336419
9630,Pistachios,27.645275030000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{9E9B02D5-B9F9-4005-A7C3-DAF9AE4F8DC9},1368.079529194425277,111876.458789342839736,123,348,2.82926829268293,3,1.35974242583086,2,8,6,8,3,"3",1.8488994646044
9692,Almonds,59.166723849999997,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{C0B7FBEF-50EB-4B1D-9FA1-81F06C02EDFD},2193.384992871726809,239439.236392568447627,269,282,1.04832713754647,1,0.214456581440237,1,2,1,2,1,"2",0.045991625323033
9737,Pistachios,158.068613749999997,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{DC612F3B-6B20-4411-9A5D-E7E8FF6A61A7},3205.480354530169279,639680.984719977481291,707,1179,1.66760961810467,2,0.540951359891887,1,6,5,6,2,"4",0.292628373768881
9790,"Flowers, Nursery and Christmas Tree Farms",10.719772750000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,T | TRUCK NURSERY AND BERRY CROPS,{73E16223-A4B5-4AF5-B52E-DE42062F990D},828.818479471210594,43381.381208623293787,44,166,3.77272727272727,3,2.16231816223023,1,8,7,5,3,"7",4.67561983471074
9862,Almonds,16.501054539999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{DA504126-0509-4A77-9ACB-6DC8AC556B3C},1045.823286192698333,66777.398551461621537,71,516,7.26760563380282,8,1.81509900772812,2,8,6,2,8,"3",3.29458440785559
10114,Grapes,16.490711439999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{ADA625BA-F204-465D-B51E-193082A2532D},1181.398300986462345,66735.541481961437967,70,131,1.87142857142857,2,0.334724986110285,1,2,1,1,2,"2",0.11204081632653
10202,Almonds,50.064439139999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{CA60D56E-3FAB-4BA8-B84A-4F761AB2ACAC},2565.029124397126452,202603.597067428985611,220,682,3.1,3,0.456269457866531,2,8,6,8,3,"4",0.208181818181818
10242,Citrus,9.487705910000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{7145D927-F16E-428E-A572-8581D4D8F155},773.509483437925041,38395.383592702070018,37,259,7,7,0,7,7,0,7,7,"1",0
10350,Grapes,18.533750690000002,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{48884D79-86CE-4882-A652-6BCCD3058599},1176.650112393339214,75003.428029557486298,79,154,1.9493670886076,2,0.219246937666946,1,2,1,1,2,"2",0.048069219676334
10444,Tomatoes,75.539796039999999,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,T | TRUCK NURSERY AND BERRY CROPS,{4B731E1D-F006-44DB-B05B-D7A6A7CC48B6},2333.010724462704275,305698.708738488261588,343,346,1.00874635568513,1,0.093112066604497,1,2,1,2,1,"2",0.00866985694736
10465,Almonds,18.930650170000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{EB654626-2154-499A-88A0-31B7128C1C1F},1155.585724083179457,76609.623233550795703,91,605,6.64835164835165,7,1.13266801993188,3,7,4,3,7,"2",1.2829368433764
10696,Pistachios,38.068973600000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{F0443E9A-6EB4-47BB-B344-F12C6236680B},1570.068431323946697,154059.670301658916287,175,768,4.38857142857143,3,2.36350483435952,2,8,6,5,3,"6",5.58615510204083
10705,Citrus,37.804880959999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{A31E5040-5619-42A8-A29D-FACA621B7B37},1699.344887118109000,152990.925318478897680,167,1188,7.11377245508982,7,0.885134461023624,3,8,5,4,7,"5",0.783463014091582
10706,Citrus,6.210430500000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{C7E7B66C-736C-4B25-8AED-BF39A4FE6D1D},766.291946318115833,25132.720563652696001,27,204,7.55555555555556,8,0.496903994999953,7,8,1,7,8,"2",0.246913580246913
10721,Citrus,36.836321810000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{4C4E175E-BF07-4DD3-9E43-3A3119242026},1545.683930823166065,149071.305511147598736,179,1295,7.23463687150838,8,1.63095963696575,3,8,5,4,8,"6",2.66002933741145
10754,Grapes,24.508604179999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{B4F89AFA-5E28-4451-80D6-E5E3CBAB6A71},1308.207056492738047,99182.802234292263165,112,297,2.65178571428571,2,1.72538723101186,2,8,6,4,2,"4",2.97696109693877
10811,Citrus,8.603433150000001,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{58040906-49F1-43C0-B7E7-DB43157E0E5E},732.994092414187662,34816.858682254896848,38,88,2.31578947368421,2,0.976170367946916,2,7,5,4,2,"5",0.952908587257618
10894,Tomatoes,77.217612770000002,Fresno,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,T | TRUCK NURSERY AND BERRY CROPS,{3EA5B360-6ECD-4114-976C-5891C7019BF5},2399.426279541141412,312488.592174894933123,356,370,1.03932584269663,1,0.256649972595515,1,3,2,2,1,"3",0.065869208433279
10899,Grapes,35.200211369999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{C654C932-5843-4E57-876E-CE8589D8F2CE},1991.950139092582731,142450.201433938724222,158,290,1.83544303797468,2,0.370780215591817,1,2,1,1,2,"2",0.137477968274315
10966,Grapes,17.784994059999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{D12B3648-3607-43C8-B43B-7B014466817D},1160.501533792627242,71973.317435452525388,76,144,1.89473684210526,2,0.306892204991858,1,2,1,1,2,"2",0.094182825484764
11042,Citrus,9.073250939999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{2F7F2D15-EB59-4CCF-80F0-81AB00590E00},757.704522784275696,36718.143842307064915,42,200,4.76190476190476,3,1.99773113937172,2,7,5,2,3,"4",3.99092970521542
11186,Grapes,18.202411840000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{5C905A7B-9EBE-4EAE-AF7C-D124FF68C1FB},1160.910564725238146,73662.547238157902029,88,119,1.35227272727273,1,0.477678399022357,1,2,1,2,1,"2",0.228176652892562
11319,Almonds,40.247171150000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{EEB8E1E6-7DBB-4483-B973-9D38886539AE},1604.557220809330147,162874.523047430004226,185,1162,6.28108108108108,7,1.63968319910459,2,7,5,5,7,"5",2.68856099342586
11537,Wheat,38.188121729999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,G | GRAIN AND HAY CROPS,{E3550ED8-C0E1-46AB-A71D-41C8D3C63027},1541.967221455194931,154541.845685801730724,168,1118,6.65476190476191,7,0.511627832070104,5,7,2,5,7,"3",0.261763038548754
11547,Pistachios,24.019642709999999,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{42995FF3-3786-4D82-805B-D95DE076E5E7},1620.864930233601854,97204.045381063217064,0.381348605003038,1.0676035388002,2.79954751320435,2,2.11312430329157,2,8,6,5,2,"3",4.46529432116147
11581,Pistachios,37.990744290000002,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{4854312F-E74D-42FA-B8BA-68614D8F6AA1},1664.053667833087275,153743.087508871336468,173,791,4.57225433526012,3,1.98308864721485,2,7,5,2,3,"3",3.93264058271242
11582,Citrus,39.028714999999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{22F8CA58-8A6C-44AA-9EC6-C0A94A2D7B54},1985.553954836842422,157943.605975297075929,168,1176,7,7,0,7,7,0,7,7,"1",0
11594,Grapes,13.443308670000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,V | VINEYARD,{1DC8CDC4-119A-4017-BE9B-0E5A9D8958EC},941.488624376440271,54403.140043638522911,63,119,1.88888888888889,2,0.620064285226178,1,3,2,3,2,"3",0.384479717813051
11648,Pistachios,36.812766869999997,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{3575F252-373B-40D7-85B1-BD87D93EB1A6},1544.090446452524702,148975.982027158606797,172,848,4.93023255813953,3,2.33173604191652,2,8,6,6,3,"5",5.43699296917252
11819,Almonds,47.538546869999998,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,D | DECIDUOUS FRUITS AND NUTS,{2620218D-F478-4920-BBA1-0C92DF018035},1931.316162780220338,192381.673715670563979,151,539,3.56953642384106,3,1.4671228489705,2,7,5,2,3,"3",2.15244945397132
11892,Citrus,18.414035580000000,Kern,,"Land IQ, LLC",Zhongwu Wang,"July, 2014",2017/05/07 00:00:00.000,C | CITRUS AND SUBTROPICAL,{27552A1D-3806-4555-9741-0F0ACD2BBA50},1174.096573638799555,74518.958152706502005,81,281,3.46913580246914,3,1.8730474261401,2,7,5,7,3,"3",3.50830666057004
